account_id;reputation;creation_date;presence;presence_factor;activity;activity_factor;frequency_factor;creation_date_int;regularity_factor
188;8297;2008-08-04 00:02:07;284849873.0;0.9987373268819466;1280;0.009820544886795205;0.3882466185968776;1217808127;0.14896844660194175
181;7442;2008-08-03 20:58:07;284860913.0;0.9987760352021318;147;0.0011278282018428866;0.04458596957456217;1217797087;0.018198362147406732
177;7061;2008-08-03 19:21:52;284866688.0;0.9987962834402719;83;0.0006368009575031265;0.0251738806328945;1217791312;0.007279344858962694
223;6737;2008-08-04 14:55:22;284796278.0;0.9985494127134392;138;0.0010587774956076078;0.04186571567483758;1217861722;0.013046116504854368
204;5871;2008-08-04 11:30:01;284808599.0;0.9985926124609936;276;0.002117554991215216;0.08372780907503427;1217849401;0.03853155339805825
207;5652;2008-08-04 12:21:41;284805499.0;0.9985817432768836;243;0.0018643690683525266;0.07371767776155193;1217852501;0.03671116504854369
242;5253;2008-08-04 17:31:09;284786931.0;0.9985166403702534;400;0.0030689202771235014;0.12135388333532765;1217871069;0.06462378640776699
243;5108;2008-08-04 17:38:16;284786504.0;0.9985151432277972;708;0.005431988890508597;0.21479669556251166;1217871496;0.11529126213592233
200;5003;2008-08-04 04:50:51;284832549.0;0.998676585673714;78;0.0005984394540390827;0.02366021728787745;1217825451;0.010922330097087379
217;4992;2008-08-04 14:25:01;284798099.0;0.9985557974825569;34;0.0002608582235554976;0.010314675590583909;1217859901;0.0057645631067961165
199;4248;2008-08-04 04:47:32;284832748.0;0.9986772834052102;762;0.0058462931279202705;0.2311419612466752;1217825252;0.0858616504854369
195;3795;2008-08-04 02:55:19;284839481.0;0.9987008905718592;58;0.00044499344018290773;0.017593066742036367;1217818519;0.009405339805825242
168;3776;2008-08-03 17:31:27;284873313.0;0.9988195119385715;54;0.0004143042374116726;0.016377806509379842;1217784687;0.005762814680012132
225;3750;2008-08-04 15:30:57;284794143.0;0.9985419270011572;877;0.006728607707593276;0.2660616514153523;1217863857;0.10345873786407767
224;3750;2008-08-04 15:28:54;284794266.0;0.9985423582623332;158;0.001212223509463783;0.04793354933627772;1217863734;0.027609223300970875
175;3343;2008-08-03 18:59:56;284868004.0;0.9988008975842362;56;0.0004296488387972901;0.016984708468698366;1217789996;0.00545950864422202
205;3204;2008-08-04 11:59:04;284806856.0;0.9985865011745731;129;0.0009897267893723288;0.039133889389235774;1217851144;0.021844660194174758
169;3077;2008-08-03 17:35:14;284873086.0;0.9988187160337996;541;0.004150714674809535;0.16408148855452073;1217784914;0.051258720048528966
230;2273;2008-08-04 16:34:49;284790311.0;0.9985284912871216;711;0.005455005792587023;0.2157039675412272;1217867689;0.08040048543689321
208;1775;2008-08-04 12:51:21;284803719.0;0.9985755022614916;245;0.0018797136697381446;0.07432487214115346;1217854281;0.030643203883495146
211;1265;2008-08-04 14:01:02;284799538.0;0.9985608428876968;7;5.3706104849661265e-05;0.0021235989505011066;1217858462;0.0012135922330097086
202;847;2008-08-04 09:45:21;284814879.0;0.9986146313242874;422;0.003237710892365293;0.1280157838944924;1217843121;0.050060679611650484
236;792;2008-08-04 17:03:39;284788581.0;0.9985224255811508;36;0.00027620282494111506;0.010921786221477749;1217869419;0.0051577669902912624
233;747;2008-08-04 16:50:02;284789398.0;0.998525290137092;1919;0.014723145029499996;0.5821902120106311;1217868602;0.10740291262135922
533287;730;2008-08-04 17:18:55;284787665.0;0.9985192139125556;4;3.068920277123501e-05;0.0012135357056282615;1217870335;0.00030339805825242716
192;575;2008-08-04 00:50:07;284846993.0;0.9987272290592896;250;0.0019180751732021878;0.0758301843825327;1217811007;0.030036407766990292
229;552;2008-08-04 16:21:06;284791134.0;0.9985313768801936;33;0.00025318592286268884;0.010011547620720523;1217866866;0.0024271844660194173
178;473;2008-08-03 19:59:20;284864440.0;0.9987884015286982;43;0.00032990892979077634;0.013041992886160168;1217793560;0.004852896572641796
193;375;2008-08-04 00:59:06;284846454.0;0.99872533922373;76;0.0005830948526534652;0.023052419673091663;1217811546;0.010012135922330098
234;361;2008-08-04 16:53:11;284789209.0;0.99852462746748;1622;0.012444471723735796;0.492086060746775;1217868791;0.1416868932038835
209;271;2008-08-04 13:56:55;284799785.0;0.9985617089162372;695;0.005332248981502083;0.210842855797802;1217858215;0.08100728155339806
227;250;2008-08-04 16:13:17;284791603.0;0.9985330212825636;603;0.004626397317763678;0.1829379779852568;1217866397;0.053094660194174755
219;70;2008-08-04 14:36:45;284797395.0;0.9985533291259072;114;0.0008746422789801978;0.034584586000163384;1217860605;0.017597087378640776
246;86315;2008-08-04 17:54:38;284785522.0;0.998511700150766;213;0.0016342000475682644;0.06462126259353873;1217872478;0.032766990291262135
247;76224;2008-08-04 18:04:19;284784941.0;0.9985096630552924;144;0.0011048112997644602;0.043687703276417265;1217873059;0.02366504854368932
298;69533;2008-08-05 13:16:41;284715799.0;0.9982672381753795;393;0.0030152141722738397;0.1192599782634472;1217942201;0.055235204855842185
295;66055;2008-08-05 12:33:43;284718377.0;0.9982762771291328;4;3.068920277123501e-05;0.0012138310271416026;1217939623;0.0006069802731411229
313;60122;2008-08-05 16:29:07;284704253.0;0.9982267557238526;105;0.000805591572744919;0.031864645169174914;1217953747;0.013050075872534143
272;40072;2008-08-04 22:34:44;284768716.0;0.9984527751481364;12;9.206760831370504e-05;0.0036408493691420796;1217889284;0.0006069802731411229
308;30051;2008-08-05 14:46:37;284710403.0;0.9982483187826514;123;0.0009436929852154766;0.037326349469569614;1217947597;0.01638846737481032
244;28192;2008-08-04 17:39:41;284786419.0;0.9985148452017812;49;0.00037594273394762884;0.014865877434976981;1217871581;0.009101941747572815
271;26285;2008-08-04 22:11:42;284770098.0;0.9984576207005365;64;0.0004910272443397601;0.01941776906646989;1217887902;0.008801213960546282
302;24590;2008-08-05 14:01:14;284713126.0;0.9982578661337259;248;0.0019027305718165707;0.0752589116667561;1217944874;0.03156297420333839
285;23113;2008-08-05 05:13:09;284744811.0;0.998368959713895;145;0.001112483600457269;0.04399728991022772;1217913189;0.015477996965098634
260;22518;2008-08-04 20:17:25;284776955.0;0.9984816626345501;593;0.00454967431083559;0.1799134343577766;1217881045;0.07979368932038836
293;22352;2008-08-05 09:33:41;284729179.0;0.9983141509764736;50;0.0003836150346404377;0.015172312213213666;1217928821;0.009711684370257967
287;19875;2008-08-05 05:41:40;284743100.0;0.998362960625504;611;0.0046877757233061475;0.18539659082169155;1217914900;0.08679817905918058
317;18598;2008-08-05 16:46:44;284703196.0;0.99822304968269;257;0.001971781278051849;0.07799280201968649;1217954804;0.033990895295902886
277;17317;2008-08-05 00:13:06;284762814.0;0.9984320816240664;123;0.0009436929852154766;0.037319479501983006;1217895186;0.016995447647951443
315;16589;2008-08-05 16:36:16;284703824.0;0.9982252515690192;6;4.603380415685252e-05;0.001820839610499928;1217954176;0.0018209408194233688
299;16035;2008-08-05 13:37:52;284714528.0;0.9982627818098944;170;0.001304291117777488;0.05158851605914539;1217943472;0.014871016691957511
269;15700;2008-08-04 21:51:58;284771282.0;0.9984617720276288;91;0.0006981793630455965;0.02760952559816056;1217886718;0.003338391502276176
265;14400;2008-08-04 20:59:58;284774402.0;0.9984727113355072;61;0.0004680103422613339;0.018507281423419508;1217883598;0.006371359223300971
292;13390;2008-08-05 08:56:30;284731410.0;0.9983219732828442;311;0.0023860855154635217;0.0943710425203879;1217926590;0.04339908952959029
275;13341;2008-08-04 23:36:28;284765012.0;0.9984397882262191;433;0.00332210619998619;0.13137569021295356;1217892988;0.05371775417298938
245;12852;2008-08-04 17:48:50;284785870.0;0.9985129203043372;516;0.003958907157489315;0.15654709273321746;1217872130;0.05521844660194175
276;11243;2008-08-04 23:59:52;284763608.0;0.9984348655376741;280;0.0021482441939864507;0.0849546758095578;1217894392;0.03763277693474962
261;9789;2008-08-04 20:38:52;284775668.0;0.99847715017005;28;0.00021482441939864503;0.008495107805348033;1217882332;0.0045509708737864075
257;9019;2008-08-04 19:43:28;284778992.0;0.9984888047403668;300;0.0023016902078426263;0.09101794980719644;1217879008;0.018810679611650484
266;8862;2008-08-04 21:08:49;284773871.0;0.9984708495494548;787;0.006038100645240488;0.23877471539514944;1217884129;0.0834597875569044
305;8409;2008-08-05 14:39:18;284710842.0;0.9982498579993688;1774;0.013610661429042726;0.5383483077894168;1217947158;0.1377845220030349
296;8266;2008-08-05 12:37:18;284718162.0;0.9982755232986221;444;0.0034065015076070863;0.1347353457557091;1217939838;0.054021244309559936
306;8231;2008-08-05 14:39:26;284710834.0;0.9982498299498616;146;0.0011201559011500778;0.04430600628285188;1217947166;0.022154779969650987
274;5687;2008-08-04 22:49:59;284767801.0;0.9984495669857298;526;0.004035630164417403;0.15959107680155174;1217890199;0.06737481031866464
258;5675;2008-08-04 19:47:15;284778765.0;0.9984880088355949;525;0.004027957863724596;0.15928153912739948;1217879235;0.05430825242718446
253;5645;2008-08-04 19:05:26;284781274.0;0.998496805862347;156;0.0011968789080781654;0.04732895464187017;1217876726;0.01972087378640777
254;3701;2008-08-04 19:25:23;284780077.0;0.9984926089548052;34;0.0002608582235554976;0.01031532834370292;1217877923;0.0048543689320388345
311;3438;2008-08-05 15:53:49;284706371.0;0.9982341818309316;95;0.0007288685658168316;0.02882970258505385;1217951629;0.01881638846737481
280;2974;2008-08-05 03:06:23;284752417.0;0.998395627783037;37;0.00028387512563392384;0.01122659478602424;1217905583;0.0036418816388467377
259;2689;2008-08-04 20:03:00;284777820.0;0.9984846954875356;667;0.005117424562103438;0.2023640745617057;1217880180;0.09890776699029126
273;2407;2008-08-04 22:45:47;284768053.0;0.9984504505452124;13;9.973990900651378e-05;0.003944262666290028;1217889947;0.0024279210925644916
319;2375;2008-08-05 17:08:21;284701899.0;0.998218502156306;78;0.0005984394540390827;0.023671074986401832;1217956101;0.011836115326251897
278;2289;2008-08-05 01:30:40;284758160.0;0.998415763823148;945;0.00725032415470427;0.28672751643008226;1217899840;0.07344461305007587
263;2192;2008-08-04 20:46:29;284775211.0;0.9984755478419409;6;4.603380415685252e-05;0.0018203831653029656;1217882789;0.0009101941747572816
